Date,Power [kW],Power-1 [kW],Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rainfall intensity [mm/h],Rain Day,Hour,DayOfWeek,Month,Season,Public Holiday
2018-01-23 16:00:00,184.2079545,200.357071,15.37,56.79,0.0,0.0,1029.0,248.4,0.0,0.0,16,2,1,1,0
2018-01-23 17:00:00,142.5771495,184.2079545,14.51,58.23,0.0,0.0,1029.0,75.9,0.0,0.0,17,2,1,1,0
2018-01-23 18:00:00,133.1383865,142.5771495,13.02,63.87,0.0,0.0,1029.0,1.384,0.0,0.0,18,2,1,1,0
2018-01-23 19:00:00,100.8864755,133.1383865,12.23,65.8,0.0,0.0,1029.0,0.72,0.0,0.0,19,2,1,1,0
2018-01-23 20:00:00,80.182071,100.8864755,11.75,66.58,0.0,0.0,1029.0,0.692,0.0,0.0,20,2,1,1,0
2018-01-23 21:00:00,56.7359285,80.182071,11.48,65.42,0.0,0.0,1029.0,0.859,0.0,0.0,21,2,1,1,0
2018-01-23 22:00:00,45.8266605,56.7359285,11.12,67.87,0.0,0.0,1029.0,0.831,0.0,0.0,22,2,1,1,0
2018-01-23 23:00:00,43.9195925,45.8266605,10.9,69.73,0.0,0.0,1029.0,1.468,0.0,0.0,23,2,1,1,0
2018-01-24 00:00:00,42.140347,43.9195925,10.78,70.3,0.0,0.0,1029.0,1.108,0.0,0.0,0,3,1,1,0
2018-01-24 01:00:00,42.6461745,42.140347,10.43,73.8,0.0,0.0,1029.0,0.942,0.0,0.0,1,3,1,1,0
2018-01-24 02:00:00,42.610996,42.6461745,10.29,74.0,0.0,0.0,1029.0,0.554,0.0,0.0,2,3,1,1,0
2018-01-24 03:00:00,42.378949,42.610996,10.12,70.7,0.0,0.0,1028.0,0.803,0.0,0.0,3,3,1,1,0
2018-01-24 04:00:00,42.2515635,42.378949,9.86,73.3,0.0,0.0,1028.0,0.886,0.0,0.0,4,3,1,1,0
2018-01-24 05:00:00,41.51937,42.2515635,9.35,75.7,0.0,0.0,1028.0,0.637,0.0,0.0,5,3,1,1,0
2018-01-24 06:00:00,50.6834785,41.51937,8.42,85.5,0.0,0.0,1028.0,1.053,0.0,0.0,6,3,1,1,0
2018-01-24 07:00:00,89.301387,50.6834785,8.76,82.3,0.0,0.0,1028.0,0.526,0.0,0.0,7,3,1,1,0
2018-01-24 08:00:00,112.744689,89.301387,8.13,83.1,0.0,0.0,1029.0,23.32,0.0,0.0,8,3,1,1,0
2018-01-24 09:00:00,130.8384555,112.744689,6.598,86.7,0.0,0.0,1029.0,113.5,0.0,0.0,9,3,1,1,0
2018-01-24 10:00:00,218.201966,130.8384555,6.929,89.6,0.0,0.0,1030.0,190.6,0.0,0.0,10,3,1,1,0
2018-01-24 11:00:00,188.930832,218.201966,8.05,88.0,0.0,0.0,1030.0,348.5,0.0,0.0,11,3,1,1,0
2018-01-24 12:00:00,194.516566,188.930832,8.35,83.7,0.0,0.0,1029.0,424.0,0.0,0.0,12,3,1,1,0
2018-01-24 13:00:00,195.486706,194.516566,9.7,73.5,0.0,0.0,1028.0,463.8,0.0,0.0,13,3,1,1,0
2018-01-24 14:00:00,203.9105365,195.486706,10.4,71.6,0.0,0.0,1027.0,349.5,0.0,0.0,14,3,1,1,0
2018-01-24 15:00:00,193.3775255,203.9105365,11.56,68.37,0.0,0.0,1027.0,308.4,0.0,0.0,15,3,1,1,0
2018-01-24 16:00:00,187.984727,193.3775255,12.18,67.56,0.0,0.0,1027.0,151.3,0.0,0.0,16,3,1,1,0
2018-01-24 17:00:00,144.7333075,187.984727,12.37,70.5,0.0,0.0,1027.0,50.51,0.0,0.0,17,3,1,1,0
2018-01-24 18:00:00,134.5494595,144.7333075,10.84,76.0,0.0,0.0,1027.0,1.523,0.0,0.0,18,3,1,1,0
2018-01-24 19:00:00,102.396092,134.5494595,11.87,67.91,0.0,0.0,1027.0,0.803,0.0,0.0,19,3,1,1,0
2018-01-24 20:00:00,80.782509,102.396092,11.54,69.48,0.0,0.0,1027.0,0.969,0.0,0.0,20,3,1,1,0
2018-01-24 21:00:00,55.3025685,80.782509,11.38,74.0,0.0,0.0,1027.0,0.859,0.0,0.0,21,3,1,1,0
2018-01-24 22:00:00,44.45164,55.3025685,11.28,76.3,0.0,0.0,1027.0,1.025,0.0,0.0,22,3,1,1,0
2018-01-24 23:00:00,43.513401,44.45164,11.17,76.5,0.0,0.0,1027.0,1.08,0.0,0.0,23,3,1,1,0
2018-01-25 00:00:00,42.771375,43.513401,10.57,80.7,0.0,0.0,1026.0,0.803,0.0,0.0,0,4,1,1,0
2018-01-25 01:00:00,41.6485035,42.771375,11.27,82.2,0.0,0.0,1026.0,0.942,0.0,0.0,1,4,1,1,0
2018-01-25 02:00:00,40.7950425,41.6485035,10.89,84.1,0.0,0.0,1025.0,0.748,0.0,0.0,2,4,1,1,0
2018-01-25 03:00:00,40.572391,40.7950425,10.86,86.4,0.0,0.0,1025.0,1.136,0.0,0.0,3,4,1,1,0
2018-01-25 04:00:00,40.765108,40.572391,11.27,87.4,0.0,0.0,1025.0,1.302,0.0,0.0,4,4,1,1,0
2018-01-25 05:00:00,40.792639,40.765108,11.35,87.7,0.0,0.0,1024.0,0.886,0.0,0.0,5,4,1,1,0
2018-01-25 06:00:00,48.7882095,40.792639,11.94,88.9,0.0,0.0,1023.0,1.052,0.4,0.4,6,4,1,1,0
2018-01-25 07:00:00,84.6637245,48.7882095,12.21,90.2,0.0,0.0,1023.0,1.468,2.1,2.4,7,4,1,1,0
2018-01-25 08:00:00,108.7664595,84.6637245,11.87,90.1,0.0,0.0,1023.0,4.293,1.4,3.7,8,4,1,1,0
2018-01-25 09:00:00,126.160589,108.7664595,11.39,87.8,0.0,0.0,1024.0,28.53,0.2,3.8,9,4,1,1,0
2018-01-25 10:00:00,226.18246,126.160589,10.81,82.7,0.0,0.0,1025.0,93.6,0.1,3.9,10,4,1,1,0
2018-01-25 11:00:00,204.2081335,226.18246,11.79,79.3,0.0,0.0,1025.0,264.6,0.1,4.0,11,4,1,1,0
2018-01-25 12:00:00,206.7794415,204.2081335,12.55,60.37,0.0,0.0,1025.0,158.7,0.0,4.0,12,4,1,1,0
2018-01-25 13:00:00,212.855708,206.7794415,12.33,59.36,0.0,0.0,1024.0,567.8,0.0,4.0,13,4,1,1,0
2018-01-25 14:00:00,210.946892,212.855708,12.54,53.27,0.0,0.0,1024.0,491.9,0.0,4.0,14,4,1,1,0
2018-01-25 15:00:00,208.542518,210.946892,12.24,54.73,0.0,0.0,1024.0,250.1,0.0,4.0,15,4,1,1,0
2018-01-25 16:00:00,195.250726,208.542518,11.86,55.55,0.0,0.0,1024.0,345.4,0.0,4.0,16,4,1,1,0
2018-01-25 17:00:00,141.5086845,195.250726,10.88,57.0,0.0,0.0,1025.0,43.26,0.0,4.0,17,4,1,1,0
2018-01-25 18:00:00,133.8231655,141.5086845,10.11,61.12,0.0,0.0,1026.0,2.299,0.0,4.0,18,4,1,1,0
2018-01-25 19:00:00,102.907382,133.8231655,9.58,62.17,0.0,0.0,1027.0,0.997,0.0,4.0,19,4,1,1,0
2018-01-25 20:00:00,83.3064025,102.907382,9.24,66.71,0.0,0.0,1028.0,2.022,0.0,4.0,20,4,1,1,0
2018-01-25 21:00:00,56.328426,83.3064025,7.87,70.9,0.0,0.0,1028.0,0.942,0.0,4.0,21,4,1,1,0
2018-01-25 22:00:00,47.578812,56.328426,8.76,68.03,0.0,0.0,1028.0,0.997,0.0,4.0,22,4,1,1,0
2018-01-25 23:00:00,45.2065575,47.578812,8.6,70.4,0.0,0.0,1029.0,0.499,0.0,4.0,23,4,1,1,0
2018-01-26 00:00:00,43.036634,45.2065575,8.12,71.3,0.0,0.0,1029.0,3.407,0.1,0.1,0,5,1,1,0
2018-01-26 01:00:00,41.6052405,43.036634,7.74,73.3,0.0,0.0,1029.0,1.496,0.1,0.2,1,5,1,1,0
2018-01-26 02:00:00,41.2731205,41.6052405,7.58,73.9,0.0,0.0,1028.0,0.997,0.0,0.2,2,5,1,1,0
2018-01-26 03:00:00,40.7710075,41.2731205,8.44,69.52,0.0,0.0,1029.0,2.161,0.0,0.2,3,5,1,1,0
2018-01-26 04:00:00,40.583316,40.7710075,8.63,69.81,0.0,0.0,1028.0,0.803,0.0,0.2,4,5,1,1,0
2018-01-26 05:00:00,41.3364855,40.583316,8.92,71.7,0.0,0.0,1028.0,1.33,0.0,0.2,5,5,1,1,0
2018-01-26 06:00:00,49.739777,41.3364855,9.14,70.6,0.0,0.0,1029.0,1.44,0.0,0.2,6,5,1,1,0
2018-01-26 07:00:00,87.4412965,49.739777,8.97,69.36,0.0,0.0,1030.0,0.97,0.0,0.2,7,5,1,1,0
2018-01-26 08:00:00,111.6563405,87.4412965,9.11,69.02,0.0,0.0,1030.0,19.03,0.0,0.2,8,5,1,1,0
2018-01-26 09:00:00,121.6588335,111.6563405,9.75,62.05,0.0,0.0,1031.0,166.0,0.0,0.2,9,5,1,1,0
2018-01-26 10:00:00,206.4455735,121.6588335,10.8,62.81,0.0,0.0,1032.0,314.8,0.0,0.2,10,5,1,1,0
2018-01-26 11:00:00,186.4947755,206.4455735,11.49,58.91,0.0,0.0,1033.0,517.5,0.0,0.2,11,5,1,1,0
2018-01-26 12:00:00,198.880885,186.4947755,11.52,51.75,0.0,0.0,1032.0,426.9,0.0,0.2,12,5,1,1,0
2018-01-26 13:00:00,197.373672,198.880885,12.26,46.71,0.0,0.0,1031.0,526.7,0.0,0.2,13,5,1,1,0
2018-01-26 14:00:00,204.6398895,197.373672,12.32,46.7,0.0,0.0,1031.0,537.4,0.0,0.2,14,5,1,1,0
2018-01-26 15:00:00,200.6959645,204.6398895,11.71,50.45,0.0,0.0,1031.0,86.7,0.0,0.2,15,5,1,1,0
2018-01-26 16:00:00,182.1632315,200.6959645,11.39,50.5,0.0,0.0,1032.0,234.1,0.0,0.2,16,5,1,1,0
2018-01-26 17:00:00,144.0065765,182.1632315,10.61,59.84,0.0,0.0,1032.0,41.29,0.0,0.2,17,5,1,1,0
2018-01-26 18:00:00,136.608385,144.0065765,10.26,59.64,0.0,0.0,1032.0,2.243,0.0,0.2,18,5,1,1,0
2018-01-26 19:00:00,105.594495,136.608385,9.73,61.86,0.0,0.0,1033.0,0.942,0.0,0.2,19,5,1,1,0
2018-01-26 20:00:00,80.221401,105.594495,9.3,65.15,0.0,0.0,1034.0,1.163,0.0,0.2,20,5,1,1,0
2018-01-26 21:00:00,55.849037,80.221401,9.25,66.34,0.0,0.0,1034.0,0.859,0.0,0.2,21,5,1,1,0
2018-01-26 22:00:00,44.7953405,55.849037,9.18,66.5,0.0,0.0,1034.0,1.247,0.0,0.2,22,5,1,1,0
2018-01-26 23:00:00,43.460524,44.7953405,9.08,66.9,0.0,0.0,1034.0,1.524,0.0,0.2,23,5,1,1,0
2018-01-27 00:00:00,41.0799665,43.460524,9.29,65.58,0.0,0.0,1034.0,1.191,0.0,0.0,0,6,1,1,0
2018-01-27 01:00:00,41.0485025,41.0799665,9.3,64.75,0.0,0.0,1034.0,0.997,0.0,0.0,1,6,1,1,0
2018-01-27 02:00:00,39.5246835,41.0485025,9.45,63.42,0.0,0.0,1033.0,1.579,0.0,0.0,2,6,1,1,0
2018-01-27 03:00:00,39.5801825,39.5246835,9.08,66.79,0.0,0.0,1033.0,0.97,0.0,0.0,3,6,1,1,0
2018-01-27 04:00:00,39.295914,39.5801825,8.89,66.62,0.0,0.0,1033.0,0.277,0.0,0.0,4,6,1,1,0
2018-01-27 05:00:00,39.336555,39.295914,8.77,64.57,0.0,0.0,1033.0,0.471,0.0,0.0,5,6,1,1,0
2018-01-27 06:00:00,39.6942395,39.336555,8.43,64.72,0.0,0.0,1033.0,0.831,0.0,0.0,6,6,1,1,0
2018-01-27 07:00:00,45.8100545,39.6942395,8.24,64.48,0.0,0.0,1033.0,0.97,0.0,0.0,7,6,1,1,0
2018-01-27 08:00:00,57.5190325,45.8100545,8.43,60.86,0.0,0.0,1033.0,20.0,0.0,0.0,8,6,1,1,0
2018-01-27 09:00:00,56.7289365,57.5190325,8.92,59.5,0.0,0.0,1034.0,171.2,0.0,0.0,9,6,1,1,0
2018-01-27 10:00:00,82.4520675,56.7289365,10.35,53.13,0.0,0.0,1034.0,327.7,0.0,0.0,10,6,1,1,0
2018-01-27 11:00:00,99.340151,82.4520675,11.17,47.28,0.0,0.0,1034.0,450.8,0.0,0.0,11,6,1,1,0
2018-01-27 12:00:00,93.798991,99.340151,11.62,44.85,0.0,0.0,1033.0,523.9,0.0,0.0,12,6,1,1,0
2018-01-27 13:00:00,89.284781,93.798991,12.28,41.7,0.0,0.0,1032.0,540.9,0.0,0.0,13,6,1,1,0
2018-01-27 14:00:00,79.5600015,89.284781,12.77,40.26,0.0,0.0,1031.0,500.3,0.0,0.0,14,6,1,1,0
2018-01-27 15:00:00,80.0739135,79.5600015,12.97,44.97,0.0,0.0,1030.0,402.4,0.0,0.0,15,6,1,1,0
2018-01-27 16:00:00,52.0893075,80.0739135,12.81,47.57,0.0,0.0,1030.0,262.8,0.0,0.0,16,6,1,1,0
2018-01-27 17:00:00,47.738317,52.0893075,11.87,54.88,0.0,0.0,1030.0,102.2,0.0,0.0,17,6,1,1,0
2018-01-27 18:00:00,51.2209885,47.738317,10.94,61.22,0.0,0.0,1031.0,2.742,0.0,0.0,18,6,1,1,0
2018-01-27 19:00:00,52.8907655,51.2209885,10.2,64.24,0.0,0.0,1031.0,0.886,0.0,0.0,19,6,1,1,0
2018-01-27 20:00:00,51.6361385,52.8907655,10.95,54.58,0.0,0.0,1031.0,1.052,0.0,0.0,20,6,1,1,0
2018-01-27 21:00:00,45.084853,51.6361385,10.52,58.22,0.0,0.0,1032.0,1.135,0.0,0.0,21,6,1,1,0
2018-01-27 22:00:00,43.6126,45.084853,10.46,60.94,0.0,0.0,1032.0,0.776,0.0,0.0,22,6,1,1,0
2018-01-27 23:00:00,43.7723235,43.6126,9.42,66.69,0.0,0.0,1032.0,0.997,0.0,0.0,23,6,1,1,0
2018-01-28 00:00:00,41.6839005,43.7723235,9.7,64.33,0.0,0.0,1032.0,0.997,0.0,0.0,0,7,1,1,0
2018-01-28 01:00:00,41.878147,41.6839005,9.47,66.96,0.0,0.0,1032.0,0.942,0.0,0.0,1,7,1,1,0
2018-01-28 02:00:00,40.901015,41.878147,9.44,59.54,0.0,0.0,1032.0,1.136,0.0,0.0,2,7,1,1,0
2018-01-28 03:00:00,40.6128135,40.901015,9.44,55.11,0.0,0.0,1032.0,0.831,0.0,0.0,3,7,1,1,0
2018-01-28 04:00:00,40.1718805,40.6128135,9.04,52.66,0.0,0.0,1032.0,0.97,0.0,0.0,4,7,1,1,0
2018-01-28 05:00:00,39.9896515,40.1718805,8.38,52.94,0.0,0.0,1032.0,0.803,0.0,0.0,5,7,1,1,0
2018-01-28 06:00:00,39.8367015,39.9896515,8.15,49.74,0.0,0.0,1032.0,0.914,0.0,0.0,6,7,1,1,0
2018-01-28 07:00:00,42.0815705,39.8367015,7.85,47.93,0.0,0.0,1032.0,1.247,0.0,0.0,7,7,1,1,0
2018-01-28 08:00:00,41.847557,42.0815705,8.14,45.29,0.0,0.0,1032.0,21.41,0.0,0.0,8,7,1,1,0
2018-01-28 09:00:00,40.7967905,41.847557,8.94,41.25,0.0,0.0,1032.0,177.6,0.0,0.0,9,7,1,1,0
2018-01-28 10:00:00,40.849886,40.7967905,10.45,36.72,0.0,0.0,1032.0,334.4,0.0,0.0,10,7,1,1,0
2018-01-28 11:00:00,41.116893,40.849886,11.0,34.49,0.0,0.0,1032.0,458.7,0.0,0.0,11,7,1,1,0
2018-01-28 12:00:00,40.447846,41.116893,11.54,36.48,0.0,0.0,1031.0,531.3,0.0,0.0,12,7,1,1,0
2018-01-28 13:00:00,41.057461,40.447846,12.78,35.37,0.0,0.0,1030.0,547.5,0.0,0.0,13,7,1,1,0
2018-01-28 14:00:00,41.584046,41.057461,13.82,34.23,0.0,0.0,1028.0,506.5,0.0,0.0,14,7,1,1,0
2018-01-28 15:00:00,41.590164,41.584046,14.81,33.78,0.0,0.0,1028.0,412.0,0.0,0.0,15,7,1,1,0
2018-01-28 16:00:00,43.0853595,41.590164,15.42,35.8,0.0,0.0,1028.0,271.2,0.0,0.0,16,7,1,1,0
2018-01-28 17:00:00,43.8951205,43.0853595,15.06,38.48,0.0,0.0,1028.0,119.1,0.0,0.0,17,7,1,1,0
2018-01-28 18:00:00,46.879175,43.8951205,14.77,40.24,0.0,0.0,1029.0,3.239,0.0,0.0,18,7,1,1,0
2018-01-28 19:00:00,47.542541,46.879175,13.82,44.9,0.0,0.0,1030.0,0.941,0.0,0.0,19,7,1,1,0
2018-01-28 20:00:00,47.362934,47.542541,13.04,47.78,0.0,0.0,1030.0,0.997,0.0,0.0,20,7,1,1,0
2018-01-28 21:00:00,44.7866005,47.362934,12.95,46.9,0.0,0.0,1031.0,1.135,0.0,0.0,21,7,1,1,0
2018-01-28 22:00:00,44.1625645,44.7866005,12.12,50.02,0.0,0.0,1031.0,1.246,0.0,0.0,22,7,1,1,0
2018-01-28 23:00:00,42.8170415,44.1625645,11.67,52.04,0.0,0.0,1032.0,0.969,0.0,0.0,23,7,1,1,0
2018-01-29 00:00:00,41.5034195,42.8170415,10.28,60.5,0.0,0.0,1032.0,1.329,0.0,0.0,0,1,1,1,0
2018-01-29 01:00:00,41.111649,41.5034195,10.14,60.01,0.0,0.0,1032.0,0.942,0.0,0.0,1,1,1,1,0
2018-01-29 02:00:00,41.2871045,41.111649,9.46,65.03,0.0,0.0,1032.0,1.939,0.0,0.0,2,1,1,1,0
2018-01-29 03:00:00,41.509756,41.2871045,10.13,62.3,0.0,0.0,1031.0,0.194,0.0,0.0,3,1,1,1,0
2018-01-29 04:00:00,41.105531,41.509756,9.75,63.95,0.0,0.0,1031.0,1.44,0.0,0.0,4,1,1,1,0
2018-01-29 05:00:00,40.651925,41.105531,9.5,65.78,0.0,0.0,1031.0,1.662,0.0,0.0,5,1,1,1,0
2018-01-29 06:00:00,46.8584175,40.651925,9.66,65.81,0.0,0.0,1031.0,1.441,0.0,0.0,6,1,1,1,0
2018-01-29 07:00:00,88.9790995,46.8584175,9.7,65.4,0.0,0.0,1031.0,1.801,0.0,0.0,7,1,1,1,0
2018-01-29 08:00:00,113.9929795,88.9790995,10.0,63.45,0.0,0.0,1031.0,18.78,0.0,0.0,8,1,1,1,0
2018-01-29 09:00:00,128.7967915,113.9929795,10.29,62.68,0.0,0.0,1031.0,146.8,0.0,0.0,9,1,1,1,0
2018-01-29 10:00:00,210.659346,128.7967915,11.37,58.22,0.0,0.0,1031.0,321.9,0.0,0.0,10,1,1,1,0
2018-01-29 11:00:00,191.34919,210.659346,12.41,57.05,0.0,0.0,1031.0,447.7,0.0,0.0,11,1,1,1,0
2018-01-29 12:00:00,188.2034455,191.34919,14.38,49.61,0.0,0.0,1030.0,523.6,0.0,0.0,12,1,1,1,0
2018-01-29 13:00:00,196.670102,188.2034455,15.79,44.26,0.0,0.0,1029.0,536.8,0.0,0.0,13,1,1,1,0
2018-01-29 14:00:00,207.0442635,196.670102,16.5,41.57,0.0,0.0,1027.0,505.4,0.0,0.0,14,1,1,1,0
2018-01-29 15:00:00,209.8353825,207.0442635,17.34,39.77,0.0,0.0,1027.0,398.5,0.0,0.0,15,1,1,1,0
2018-01-29 16:00:00,185.953988,209.8353825,17.25,41.08,0.0,0.0,1026.0,211.5,0.0,0.0,16,1,1,1,0
2018-01-29 17:00:00,209.5386595,185.953988,16.78,41.92,0.0,0.0,1027.0,80.4,0.0,0.0,17,1,1,1,0
2018-01-29 18:00:00,184.5038035,209.5386595,15.8,45.89,0.0,0.0,1027.0,3.156,0.0,0.0,18,1,1,1,0
2018-01-29 19:00:00,144.313569,184.5038035,15.51,43.66,0.0,0.0,1027.0,1.357,0.0,0.0,19,1,1,1,0
2018-01-29 20:00:00,91.9170505,144.313569,15.24,44.25,0.0,0.0,1028.0,1.218,0.0,0.0,20,1,1,1,0
2018-01-29 21:00:00,60.7742455,91.9170505,14.89,44.83,0.0,0.0,1028.0,0.997,0.0,0.0,21,1,1,1,0
2018-01-29 22:00:00,52.294042,60.7742455,14.38,45.94,0.0,0.0,1028.0,0.997,0.0,0.0,22,1,1,1,0
2018-01-29 23:00:00,45.2305925,52.294042,13.74,46.76,0.0,0.0,1029.0,1.135,0.0,0.0,23,1,1,1,0
2018-01-30 00:00:00,44.2368545,45.2305925,12.93,48.83,0.0,0.0,1028.0,1.274,0.0,0.0,0,2,1,1,0
2018-01-30 01:00:00,42.787107,44.2368545,12.42,50.95,0.0,0.0,1028.0,1.08,0.0,0.0,1,2,1,1,0
2018-01-30 02:00:00,42.5924235,42.787107,12.25,51.4,0.0,0.0,1028.0,1.025,0.0,0.0,2,2,1,1,0
2018-01-30 03:00:00,41.938016,42.5924235,11.56,54.82,0.0,0.0,1028.0,0.609,0.0,0.0,3,2,1,1,0
2018-01-30 04:00:00,41.709902,41.938016,11.28,56.74,0.0,0.0,1027.0,0.582,0.0,0.0,4,2,1,1,0
2018-01-30 05:00:00,41.369916,41.709902,10.89,57.71,0.0,0.0,1027.0,0.886,0.0,0.0,5,2,1,1,0
2018-01-30 06:00:00,48.774007,41.369916,10.65,57.92,0.0,0.0,1027.0,0.748,0.0,0.0,6,2,1,1,0
2018-01-30 07:00:00,87.6073565,48.774007,10.42,57.98,0.0,0.0,1027.0,0.886,0.0,0.0,7,2,1,1,0
2018-01-30 08:00:00,112.7763715,87.6073565,9.9,59.54,0.0,0.0,1027.0,18.39,0.0,0.0,8,2,1,1,0
2018-01-30 09:00:00,124.736843,112.7763715,10.63,56.76,0.0,0.0,1028.0,169.9,0.0,0.0,9,2,1,1,0
2018-01-30 10:00:00,203.135954,124.736843,10.84,55.61,0.0,0.0,1027.0,329.7,0.0,0.0,10,2,1,1,0
2018-01-30 11:00:00,185.2816635,203.135954,11.29,56.21,0.0,0.0,1027.0,455.1,0.0,0.0,11,2,1,1,0
2018-01-30 12:00:00,193.716419,185.2816635,11.93,53.73,0.0,0.0,1027.0,526.4,0.0,0.0,12,2,1,1,0
2018-01-30 13:00:00,197.129389,193.716419,13.77,49.43,0.0,0.0,1026.0,541.7,0.0,0.0,13,2,1,1,0
2018-01-30 14:00:00,206.366258,197.129389,15.03,42.98,0.0,0.0,1024.0,519.2,0.0,0.0,14,2,1,1,0
2018-01-30 15:00:00,201.942944,206.366258,15.29,41.72,0.0,0.0,1024.0,226.9,0.0,0.0,15,2,1,1,0
2018-01-30 16:00:00,183.933737,201.942944,15.91,40.11,0.0,0.0,1024.0,260.9,0.0,0.0,16,2,1,1,0
2018-01-30 17:00:00,143.2697945,183.933737,15.85,38.73,0.0,0.0,1024.0,103.1,0.0,0.0,17,2,1,1,0
2018-01-30 18:00:00,135.2049595,143.2697945,15.23,41.68,0.0,0.0,1024.0,3.156,0.0,0.0,18,2,1,1,0
2018-01-30 19:00:00,102.545983,135.2049595,14.86,42.09,0.0,0.0,1024.0,1.163,0.0,0.0,19,2,1,1,0
2018-01-30 20:00:00,88.822435,102.545983,14.52,42.23,0.0,0.0,1024.0,1.191,0.0,0.0,20,2,1,1,0
2018-01-30 21:00:00,65.460852,88.822435,14.21,42.84,0.0,0.0,1025.0,0.914,0.0,0.0,21,2,1,1,0
2018-01-30 22:00:00,48.998188,65.460852,13.64,45.72,0.0,0.0,1025.0,0.969,0.0,0.0,22,2,1,1,0
2018-01-30 23:00:00,46.5437775,48.998188,13.13,45.9,0.0,0.0,1025.0,0.858,0.0,0.0,23,2,1,1,0
2018-01-31 00:00:00,45.1947585,46.5437775,12.37,48.56,0.0,0.0,1025.0,0.803,0.0,0.0,0,3,1,1,0
2018-01-31 01:00:00,43.4659865,45.1947585,11.64,50.02,0.0,0.0,1024.0,0.526,0.0,0.0,1,3,1,1,0
2018-01-31 02:00:00,42.707136,43.4659865,11.1,50.49,0.0,0.0,1024.0,1.108,0.0,0.0,2,3,1,1,0
2018-01-31 03:00:00,42.915585,42.707136,11.09,50.03,0.0,0.0,1024.0,1.025,0.0,0.0,3,3,1,1,0
2018-01-31 04:00:00,43.0967215,42.915585,10.58,54.39,0.0,0.0,1024.0,1.302,0.0,0.0,4,3,1,1,0
2018-01-31 05:00:00,42.303785,43.0967215,10.23,55.44,0.0,0.0,1023.0,0.997,0.0,0.0,5,3,1,1,0
2018-01-31 06:00:00,50.462575,42.303785,9.75,57.27,0.0,0.0,1024.0,0.859,0.0,0.0,6,3,1,1,0
2018-01-31 07:00:00,90.1340905,50.462575,9.81,55.09,0.0,0.0,1024.0,0.582,0.0,0.0,7,3,1,1,0
2018-01-31 08:00:00,113.372221,90.1340905,10.31,51.66,0.0,0.0,1024.0,15.01,0.0,0.0,8,3,1,1,0
2018-01-31 09:00:00,127.992493,113.372221,10.91,48.59,0.0,0.0,1024.0,136.4,0.0,0.0,9,3,1,1,0
2018-01-31 10:00:00,217.7262915,127.992493,11.31,47.82,0.0,0.0,1025.0,308.6,0.0,0.0,10,3,1,1,0
2018-01-31 11:00:00,191.1754825,217.7262915,10.95,51.99,0.0,0.0,1025.0,433.9,0.0,0.0,11,3,1,1,0
2018-01-31 12:00:00,198.072872,191.1754825,12.72,46.48,0.0,0.0,1024.0,514.5,0.0,0.0,12,3,1,1,0
2018-01-31 13:00:00,202.8508115,198.072872,15.04,43.26,0.0,0.0,1023.0,534.3,0.0,0.0,13,3,1,1,0
2018-01-31 14:00:00,208.184178,202.8508115,15.9,41.71,0.0,0.0,1022.0,493.5,0.0,0.0,14,3,1,1,0
2018-01-31 15:00:00,200.232963,208.184178,16.17,41.99,0.0,0.0,1021.0,401.3,0.0,0.0,15,3,1,1,0
2018-01-31 16:00:00,190.4990065,200.232963,16.43,42.23,0.0,0.0,1020.0,253.3,0.0,0.0,16,3,1,1,0
2018-01-31 17:00:00,135.267669,190.4990065,16.23,40.44,0.0,0.0,1020.0,95.1,0.0,0.0,17,3,1,1,0
2018-01-31 18:00:00,130.7999995,135.267669,14.16,48.55,0.0,0.0,1020.0,3.682,0.0,0.0,18,3,1,1,0
2018-01-31 19:00:00,101.084218,130.7999995,12.1,60.64,0.0,0.0,1021.0,1.08,0.0,0.0,19,3,1,1,0
2018-01-31 20:00:00,81.606691,101.084218,11.39,64.53,0.0,0.0,1021.0,1.191,0.0,0.0,20,3,1,1,0
2018-01-31 21:00:00,55.956102,81.606691,10.29,72.2,0.0,0.0,1022.0,1.745,0.0,0.0,21,3,1,1,0
2018-01-31 22:00:00,44.7813565,55.956102,10.21,71.3,0.0,0.0,1022.0,1.523,0.0,0.0,22,3,1,1,0
2018-01-31 23:00:00,42.628039,44.7813565,9.86,73.6,0.0,0.0,1022.0,1.385,0.0,0.0,23,3,1,1,0
2018-02-01 00:00:00,42.3276015,42.628039,9.73,71.2,0.0,0.0,1021.0,1.884,0.0,0.0,0,4,2,1,0
2018-02-01 01:00:00,41.6458815,42.3276015,9.76,72.2,0.0,0.0,1020.0,1.579,0.0,0.0,1,4,2,1,0
2018-02-01 02:00:00,42.069553,41.6458815,9.92,70.2,0.0,0.0,1019.0,2.244,0.0,0.0,2,4,2,1,0
2018-02-01 03:00:00,41.6205355,42.069553,10.18,71.0,0.0,0.0,1019.0,1.801,0.0,0.0,3,4,2,1,0
2018-02-01 04:00:00,41.9072075,41.6205355,10.49,73.1,0.0,0.0,1019.0,1.468,0.0,0.0,4,4,2,1,0
2018-02-01 05:00:00,41.570499,41.9072075,11.21,75.3,0.0,0.0,1019.0,2.077,0.0,0.0,5,4,2,1,0
2018-02-01 06:00:00,49.0539055,41.570499,11.35,74.5,0.0,0.0,1019.0,1.135,0.0,0.0,6,4,2,1,0
