Date,Temperature [°C],Relative Humidity [%],Solar Radiation [W/m2],Power [kW],Power-1 [kW],Hour,DayOfWeek,XGB Predicted Power [kW],GB Predicted Power [kW],Linear Predicted Power [kW],Neural Predicted Power [kW],Decision Tree Predicted Power [kW],Random Forest Predicted Power [kW],Bootstrapping Predicted Power [kW]
2019-02-23 20:00:00,16.5825,31.45833333,0.7405833333,60.885,65.589,20,5,56.996284,58.35982333834104,60.17477590141908,60.174775901419046,63.05985714285714,62.05883013057195,61.2048
2019-02-23 21:00:00,16.7325,28.81833333,0.9254166667,56.49,60.885,21,5,56.406,56.26630937328142,57.264617408426155,57.2646174084261,55.6168,55.9465206572838,56.6182
2019-02-23 22:00:00,16.77,27.58833333,0.6461666667,56.497,56.49,22,5,55.20638,54.357230319043275,54.97070697831966,54.9707069783196,55.99422222222222,55.30637428830849,56.290000000000006
2019-02-23 23:00:00,16.825,25.32666667,0.7820833333,55.71,56.497,23,5,55.20638,54.357230319043275,55.01944035167291,55.019440351672834,55.99422222222222,55.21082855682133,55.46629999999999
2019-02-24 00:00:00,15.62,30.7175,0.8283333333,54.967,55.71,0,6,53.59793,53.57508241589814,54.1016579576179,54.101657957618116,52.475857142857144,53.010996616509445,54.18879999999999
2019-02-24 01:00:00,15.64666667,29.19916667,0.8930833333,51.617,54.967,1,6,53.59793,53.57508241589814,54.138818307275244,54.13881830727543,52.475857142857144,52.71401494352169,52.092600000000004
2019-02-24 02:00:00,15.49583333,28.795,0.6345833333,49.655,51.617,2,6,50.24104,49.958114974210616,50.347347407462905,50.34734740746309,48.8138,49.11464279139656,49.531600000000005
2019-02-24 03:00:00,14.515,35.80833333,0.83525,49.249,49.655,3,6,49.876987,50.077993786834234,50.53339814691293,50.533398146913086,48.8138,48.86690620890545,49.105700000000006
2019-02-24 04:00:00,13.11666667,45.065,1.066166667,49.731,49.249,4,6,49.137184,49.45123403969684,49.65633486172347,49.65633486172362,49.5198,49.45493632972247,49.5936
2019-02-24 05:00:00,12.61166667,55.83916667,2.381666667,49.458,49.731,5,6,52.630714,53.143978108292444,53.295614048205394,53.29561404820553,57.5198,55.64028920103277,50.63239999999998
2019-02-24 06:00:00,10.21416667,75.08833333,2.771583333,47.818,49.458,6,6,51.618702,51.465017535100465,50.629248757698264,50.62924875769839,49.7328,49.01166388766625,48.2078
2019-02-24 07:00:00,10.295,72.00416667,28.24741667,49.139,47.818,7,6,61.20948,53.550387788001714,48.35825050918644,48.35825050918657,47.72388888888889,48.52573177300074,48.90690000000001
2019-02-24 08:00:00,12.50416667,55.69666667,192.2083333,48.598,49.139,8,6,54.61699,53.56627360734498,52.49999972315392,52.49999972315397,47.72388888888889,49.07129886370003,48.197500000000005
2019-02-24 09:00:00,13.82583333,51.99916667,367.45,49.665,48.598,9,6,49.461178,50.098698099689685,49.95307499803627,49.95307499803627,49.20740000000001,49.19477411721325,49.348600000000005
2019-02-24 10:00:00,15.96666667,43.60583333,530.8,50.625,49.665,10,6,50.87759,51.53201867108588,51.56255810484277,51.56255810484272,50.260000000000005,50.5914720711874,50.727900000000005
2019-02-24 11:00:00,16.85916667,38.58583333,645.125,52.473,50.625,11,6,51.75828,52.742109461364045,52.98269678255917,52.982696782559074,51.66120000000001,52.117297356823755,52.03320000000001
2019-02-24 12:00:00,17.37083333,36.40083333,697.5,52.901,52.473,12,6,54.24954,54.225839585085225,53.9104115431643,53.91041154316419,53.58566666666666,53.51661332412377,53.2698
2019-02-24 13:00:00,17.97166667,40.79666667,667.7166667,54.551,52.901,13,6,54.609127,54.225839585085225,53.80667427780381,53.806674277803694,54.1535,54.26169606735363,54.657799999999995
2019-02-24 14:00:00,18.605,38.86083333,550.4333333,55.662,54.551,14,6,58.113083,56.84319109741085,56.260463654040656,56.260463654040564,56.17825,56.279090508674635,55.83359999999999
2019-02-24 15:00:00,19.61666667,39.02833333,536.6666667,56.761,55.662,15,6,59.00524,56.84319109741085,55.92934152788659,55.92934152788651,57.4954,57.17096985413966,56.612
